,confirmed,country_region,deaths,lat,long,province_state,recovered,timestamp,timestamp.date
377,5962,Portugal,119,39.3999,-8.2245,null,43,1585483200.0,2020-03-29
378,1862,Poland,22,51.9194,19.1451,null,7,1585483200.0,2020-03-29
379,1418,Philippines,71,13.0,122.0,null,42,1585483200.0,2020-03-29
380,852,Peru,18,-9.19,-75152.0,null,16,1585483200.0,2020-03-29
381,59,Paraguay,3,-23.4425,-58.4438,null,1,1585483200.0,2020-03-29
382,901,Panama,17,8.538,-80.7821,null,4,1585483200.0,2020-03-29
383,1597,Pakistan,14,30.3753,69.3451,null,29,1585483200.0,2020-03-29
384,167,Oman,0,21.0,57.0,null,23,1585483200.0,2020-03-29
385,4284,Norway,25,60.472,8.4689,null,7,1585483200.0,2020-03-29
386,259,North Macedonia,6,41.6086,21.7453,null,3,1585483200.0,2020-03-29
387,111,Nigeria,1,982.0,8.6753,null,3,1585483200.0,2020-03-29
388,18,Niger,1,17.6078,8817.0,null,0,1585483200.0,2020-03-29
389,514,New Zealand,1,-40.9006,174.886,null,56,1585483200.0,2020-03-29
390,10866,Netherlands,771,52.1326,5.2913,null,250,1585483200.0,2020-03-29
391,479,Morocco,26,31.7917,-7926.0,null,13,1585483200.0,2020-03-29
392,85,Montenegro,1,42.5,19.3,null,0,1585483200.0,2020-03-29
393,46,Monaco,1,43.7333,7.4167,null,1,1585483200.0,2020-03-29
394,263,Moldova,2,47.4116,28.3699,null,2,1585483200.0,2020-03-29
395,848,Mexico,16,23.6345,-102.5528,null,4,1585483200.0,2020-03-29
396,107,Mauritius,3,-20.2,57.5,null,0,1585483200.0,2020-03-29
397,5,Mauritania,0,21079.0,10.9408,null,2,1585483200.0,2020-03-29
398,151,Malta,0,35.9375,14.3754,null,2,1585483200.0,2020-03-29
399,18,Mali,1,17.570692,-3.996166,null,0,1585483200.0,2020-03-29
400,2470,Malaysia,35,2.5,112.5,null,388,1585483200.0,2020-03-29
401,39,Madagascar,0,-18.7669,46.8691,null,0,1585483200.0,2020-03-29
402,1950,Luxembourg,21,49.8153,6.1296,null,40,1585483200.0,2020-03-29
403,460,Lithuania,7,55.1694,23.8813,null,1,1585483200.0,2020-03-29
404,438,Lebanon,10,33.8547,35.8623,null,30,1585483200.0,2020-03-29
405,347,Latvia,0,56.8796,24.6032,null,1,1585483200.0,2020-03-29
406,84,Kyrgyzstan,0,41.2044,74.7661,null,0,1585483200.0,2020-03-29
407,255,Kuwait,0,29.5,47.75,null,67,1585483200.0,2020-03-29
408,9583,"Korea, South",152,36.0,128.0,null,5033,1585483200.0,2020-03-29
409,42,Kenya,1,-236.0,37.9062,null,1,1585483200.0,2020-03-29
410,284,Kazakhstan,1,48196.0,66.9237,null,20,1585483200.0,2020-03-29
411,259,Jordan,3,31.24,36.51,null,18,1585483200.0,2020-03-29
412,32,Jamaica,1,18.1096,-77.2975,null,2,1585483200.0,2020-03-29
413,97689,Italy,10779,43.0,12.0,null,13030,1585483200.0,2020-03-29
414,4247,Israel,15,31.0,35.0,null,132,1585483200.0,2020-03-29
415,2615,Ireland,46,53.1424,-7.6921,null,5,1585483200.0,2020-03-29
416,547,Iraq,42,33.0,44.0,null,143,1585483200.0,2020-03-29
417,38309,Iran,2640,32.0,53.0,null,12391,1585483200.0,2020-03-29
418,1285,Indonesia,114,-0.7893,113.9213,null,64,1585483200.0,2020-03-29
419,1024,India,27,21.0,78.0,null,95,1585483200.0,2020-03-29
420,1020,Iceland,2,64.9631,-19208.0,null,135,1585483200.0,2020-03-29
421,408,Hungary,13,47.1625,19.5033,null,34,1585483200.0,2020-03-29
422,110,Honduras,3,15.2,-86.2419,null,3,1585483200.0,2020-03-29
423,16,Guinea,0,9.9456,-9.6966,null,0,1585483200.0,2020-03-29
424,1156,Greece,38,39742.0,21.8243,null,52,1585483200.0,2020-03-29
425,62095,Germany,533,51.0,9.0,null,9211,1585483200.0,2020-03-29
426,91,Georgia,0,42.3154,43.3569,null,18,1585483200.0,2020-03-29
427,40174,France,2606,46.2276,2.2137,null,7202,1585483200.0,2020-03-29
428,1240,Finland,11,64.0,26.0,null,10,1585483200.0,2020-03-29
429,21,Ethiopia,0,9.145,40.4897,null,1,1585483200.0,2020-03-29
430,679,Estonia,3,58.5953,25136.0,null,20,1585483200.0,2020-03-29
431,24,El Salvador,0,13.7942,-88.8965,null,0,1585483200.0,2020-03-29
432,609,Egypt,40,26.0,30.0,null,132,1585483200.0,2020-03-29
433,1924,Ecuador,58,-1.8312,-78.1834,null,3,1585483200.0,2020-03-29
434,859,Dominican Republic,39,18.7357,-70.1627,null,3,1585483200.0,2020-03-29
435,159,Denmark,0,61.8926,-6.9118,Faroe Islands,70,1585483200.0,2020-03-29
436,2395,Denmark,72,56.2639,9.5018,null,1,1585483200.0,2020-03-29
437,2817,Czechia,16,49.8175,15.473,null,11,1585483200.0,2020-03-29
438,214,Cyprus,5,35.1264,33.4299,null,15,1585483200.0,2020-03-29
439,139,Cuba,3,22.0,-80.0,null,4,1585483200.0,2020-03-29
440,713,Croatia,6,45.1,15.2,null,52,1585483200.0,2020-03-29
441,165,Cote d'Ivoire,1,7.54,-5.5471,null,4,1585483200.0,2020-03-29
442,314,Costa Rica,2,9.7489,-83.7534,null,3,1585483200.0,2020-03-29
443,702,Colombia,10,4.5709,-74.2973,null,10,1585483200.0,2020-03-29
444,1254,China,1,29.1832,120934.0,Zhejiang,1225,1585483200.0,2020-03-29
445,166,China,3,39.3054,117.323,Tianjin,133,1585483200.0,2020-03-29
446,492,China,5,31.202,121.4491,Shanghai,334,1585483200.0,2020-03-29
447,134,China,2,41.2956,122.6085,Liaoning,124,1585483200.0,2020-03-29
448,937,China,1,27.614,115.7221,Jiangxi,934,1585483200.0,2020-03-29
449,644,China,0,32.9711,119.455,Jiangsu,631,1585483200.0,2020-03-29
450,95,China,1,44935.0,113.9448,Inner Mongolia,74,1585483200.0,2020-03-29
451,67801,China,3182,30.9756,112.2707,Hubei,62570,1585483200.0,2020-03-29
452,641,China,4,22.3,114.2,Hong Kong,112,1585483200.0,2020-03-29
453,1475,China,8,23.3417,113.4244,Guangdong,1349,1585483200.0,2020-03-29
454,338,China,1,26789.0,117.9874,Fujian,295,1585483200.0,2020-03-29
455,577,China,8,40.1824,116.4142,Beijing,412,1585483200.0,2020-03-29
456,2139,Chile,7,-35.6751,-71.543,null,75,1585483200.0,2020-03-29
457,156,Canada,0,52.9399,-106.4509,Saskatchewan,null,1585483200.0,2020-03-29
458,2840,Canada,22,52.9399,-73.5491,Quebec,null,1585483200.0,2020-03-29
459,1355,Canada,21,51.2538,-85.3232,Ontario,null,1585483200.0,2020-03-29
460,122,Canada,0,44.682,-63.7443,Nova Scotia,null,1585483200.0,2020-03-29
461,135,Canada,0,53.1355,-57.6604,Newfoundland and Labrador,null,1585483200.0,2020-03-29
462,66,Canada,0,46.5653,-66.4619,New Brunswick,null,1585483200.0,2020-03-29
463,72,Canada,1,53.7609,-98.8139,Manitoba,null,1585483200.0,2020-03-29
464,621,Canada,2,53.9333,-116.5765,Alberta,null,1585483200.0,2020-03-29
465,103,Cambodia,0,11.55,104.9167,null,21,1585483200.0,2020-03-29
466,10,Burma,0,21.9162,95.956,null,0,1585483200.0,2020-03-29
467,222,Burkina Faso,12,12.2383,-1.5616,null,23,1585483200.0,2020-03-29
468,346,Bulgaria,8,42.7339,25.4858,null,14,1585483200.0,2020-03-29
469,126,Brunei,1,4.5353,114.7277,null,34,1585483200.0,2020-03-29
470,4256,Brazil,136,-14.235,-51.9253,null,6,1585483200.0,2020-03-29
471,323,Bosnia and Herzegovina,6,43.9159,17.6791,null,8,1585483200.0,2020-03-29
472,81,Bolivia,1,-16.2902,-63.5887,null,0,1585483200.0,2020-03-29
473,10836,Belgium,431,50.8333,4.0,null,1359,1585483200.0,2020-03-29
474,499,Bahrain,4,26275.0,50.55,null,272,1585483200.0,2020-03-29
475,11,Bahamas,0,25343.0,-77.3963,null,1,1585483200.0,2020-03-29
476,209,Azerbaijan,4,40.1431,47.5769,null,15,1585483200.0,2020-03-29
477,8788,Austria,86,47.5162,14.5501,null,479,1585483200.0,2020-03-29
478,311,Australia,2,-31.9505,115.8605,Western Australia,28,1585483200.0,2020-03-29
479,769,Australia,4,-37.8136,144.9631,Victoria,191,1585483200.0,2020-03-29
480,299,Australia,0,-34.9285,138.6007,South Australia,6,1585483200.0,2020-03-29
481,656,Australia,2,-28167.0,153.4,Queensland,8,1585483200.0,2020-03-29
482,1791,Australia,8,-33.8688,151.2093,New South Wales,4,1585483200.0,2020-03-29
483,77,Australia,0,-35.4735,149124.0,Australian Capital Territory,2,1585483200.0,2020-03-29
484,424,Armenia,3,40691.0,45382.0,null,30,1585483200.0,2020-03-29
485,745,Argentina,19,-38.4161,-63.6167,null,72,1585483200.0,2020-03-29
486,334,Andorra,6,42.5063,1.5218,null,1,1585483200.0,2020-03-29
487,511,Algeria,31,28339.0,1.6596,null,31,1585483200.0,2020-03-29
488,212,Albania,10,41.1533,20.1683,null,33,1585483200.0,2020-03-29
489,120,Afghanistan,4,33.0,65.0,null,2,1585483200.0,2020-03-29
490,119,Venezuela,2,6.4238,-66.5897,null,39,1585483200.0,2020-03-29
491,14,Tanzania,0,-6.369,34.8888,null,1,1585483200.0,2020-03-29
492,224,San Marino,22,43.9424,12.4578,null,6,1585483200.0,2020-03-29
493,12,Mongolia,0,46.8625,103.8467,null,0,1585483200.0,2020-03-29
494,34,Guatemala,1,15.7835,-90.2308,null,10,1585483200.0,2020-03-29
495,65,Congo (Kinshasa),6,-4383.0,21.7587,null,2,1585483200.0,2020-03-29
496,11,Canada,0,46.5107,-63.4168,Prince Edward Island,null,1585483200.0,2020-03-29
497,884,Canada,17,49.2827,-123.1207,British Columbia,null,1585483200.0,2020-03-29
498,48,Bangladesh,5,23.685,90.3563,null,15,1585483200.0,2020-03-29
499,25,Togo,1,8.6195,0.8248,null,1,1585483200.0,2020-03-29
500,2,Saint Kitts and Nevis,0,17.357822,-62.782998,null,0,1585483200.0,2020-03-29
501,56,Liechtenstein,0,47.14,9.55,null,0,1585483200.0,2020-03-29
502,2,Guinea-Bissau,0,11.8037,-15.1804,null,0,1585483200.0,2020-03-29
503,11,France,0,18708.0,-63501.0,St Martin,0,1585483200.0,2020-03-29
504,3,Chad,0,15.4542,18.7322,null,0,1585483200.0,2020-03-29
505,0,Botswana,0,-22.3285,24.6849,null,0,1585483200.0,2020-03-29
506,2,Belize,0,13.1939,-59.5432,null,0,1585483200.0,2020-03-29
507,94,Belarus,0,53.7098,27.9534,null,32,1585483200.0,2020-03-29
508,4,United Kingdom,0,21.694,-71.7979,Turks and Caicos Islands,0,1585483200.0,2020-03-29
509,183,France,0,-21.1351,55.2471,Reunion,1,1585483200.0,2020-03-29
510,63,France,0,-12.8275,45.1662,Mayotte,0,1585483200.0,2020-03-29
511,37,China,0,22.1667,113.55,Macau,10,1585483200.0,2020-03-29
512,8,United Kingdom,1,19.3133,-81.2546,Cayman Islands,0,1585483200.0,2020-03-29
513,8,Netherlands,1,12.1696,-68.99,Curacao,2,1585483200.0,2020-03-29
514,5,France,0,17.9,-62.8333,Saint Barthelemy,0,1585483200.0,2020-03-29
515,30,France,0,-17.6797,149.4068,French Polynesia,0,1585483200.0,2020-03-29
516,28,France,0,3.9339,-53.1258,French Guiana,6,1585483200.0,2020-03-29
517,772,China,7,36.3427,118.1498,Shandong,752,1585483200.0,2020-03-29
518,319,China,6,39.549,116.1306,Hebei,310,1585483200.0,2020-03-29
519,28,Zambia,0,-15.4167,28.2833,null,0,1585396800.0,2020-03-28
520,98,West Bank and Gaza,1,31.9522,35.2332,null,18,1585396800.0,2020-03-28
521,174,Vietnam,0,16.0,108.0,null,21,1585396800.0,2020-03-28
522,104,Uzbekistan,2,41.3775,64.5853,null,5,1585396800.0,2020-03-28
523,274,Uruguay,0,-32.5228,-55.7658,null,0,1585396800.0,2020-03-28
524,17089,United Kingdom,1019,55.3781,-3.436,null,135,1585396800.0,2020-03-28
525,468,United Arab Emirates,2,24.0,54.0,null,52,1585396800.0,2020-03-28
526,356,Ukraine,9,48.3794,31.1656,null,5,1585396800.0,2020-03-28
527,30,Uganda,0,1.0,32.0,null,0,1585396800.0,2020-03-28
528,121478,US,2026,37902.0,-95.7129,null,1072,1585396800.0,2020-03-28
529,7402,Turkey,108,38.9637,35.2433,null,70,1585396800.0,2020-03-28
530,278,Tunisia,8,34.0,9.0,null,2,1585396800.0,2020-03-28
531,74,Trinidad and Tobago,3,10.6918,-61.2225,null,1,1585396800.0,2020-03-28
532,1245,Thailand,6,15.0,101.0,null,97,1585396800.0,2020-03-28
533,283,Taiwan*,2,23.7,121.0,null,30,1585396800.0,2020-03-28
534,14076,Switzerland,264,46.8182,8.2275,null,1530,1585396800.0,2020-03-28
535,3447,Sweden,105,63.0,16.0,null,16,1585396800.0,2020-03-28
536,5,Sudan,1,12.8628,30.2176,null,0,1585396800.0,2020-03-28
537,113,Sri Lanka,1,7.0,81.0,null,9,1585396800.0,2020-03-28
538,73235,Spain,5982,40.0,-4.0,null,12285,1585396800.0,2020-03-28
539,1187,South Africa,1,-30.5595,22.9375,null,31,1585396800.0,2020-03-28
540,684,Slovenia,9,46.1512,14.9955,null,10,1585396800.0,2020-03-28
541,292,Slovakia,0,48.669,19.699,null,2,1585396800.0,2020-03-28
542,802,Singapore,2,1.2833,103.8333,null,198,1585396800.0,2020-03-28
543,659,Serbia,10,44165.0,21059.0,null,0,1585396800.0,2020-03-28
544,130,Senegal,0,14.4974,-14.4524,null,18,1585396800.0,2020-03-28
545,1203,Saudi Arabia,4,24.0,45.0,null,37,1585396800.0,2020-03-28
546,60,Rwanda,0,-1.9403,29.8739,null,0,1585396800.0,2020-03-28
547,1264,Russia,4,60.0,90.0,null,49,1585396800.0,2020-03-28
548,1452,Romania,37,45.9432,24.9668,null,139,1585396800.0,2020-03-28
549,590,Qatar,1,25.3548,51.1839,null,45,1585396800.0,2020-03-28
550,5170,Portugal,100,39.3999,-8.2245,null,43,1585396800.0,2020-03-28
551,1638,Poland,18,51.9194,19.1451,null,7,1585396800.0,2020-03-28
552,1075,Philippines,68,13.0,122.0,null,35,1585396800.0,2020-03-28
553,671,Peru,16,-9.19,-75152.0,null,16,1585396800.0,2020-03-28
554,56,Paraguay,3,-23.4425,-58.4438,null,1,1585396800.0,2020-03-28
555,786,Panama,14,8.538,-80.7821,null,2,1585396800.0,2020-03-28
556,1495,Pakistan,12,30.3753,69.3451,null,29,1585396800.0,2020-03-28
557,152,Oman,0,21.0,57.0,null,23,1585396800.0,2020-03-28
558,4015,Norway,23,60.472,8.4689,null,7,1585396800.0,2020-03-28
559,241,North Macedonia,4,41.6086,21.7453,null,3,1585396800.0,2020-03-28
560,89,Nigeria,1,982.0,8.6753,null,3,1585396800.0,2020-03-28
561,451,New Zealand,0,-40.9006,174.886,null,50,1585396800.0,2020-03-28
562,46,Netherlands,0,12.5186,-70358.0,Aruba,1,1585396800.0,2020-03-28
563,9762,Netherlands,639,52.1326,5.2913,null,3,1585396800.0,2020-03-28
564,402,Morocco,25,31.7917,-7926.0,null,11,1585396800.0,2020-03-28
565,84,Montenegro,1,42.5,19.3,null,0,1585396800.0,2020-03-28
566,231,Moldova,2,47.4116,28.3699,null,2,1585396800.0,2020-03-28
567,717,Mexico,12,23.6345,-102.5528,null,4,1585396800.0,2020-03-28
568,102,Mauritius,2,-20.2,57.5,null,0,1585396800.0,2020-03-28
569,5,Mauritania,0,21079.0,10.9408,null,0,1585396800.0,2020-03-28
570,149,Malta,0,35.9375,14.3754,null,2,1585396800.0,2020-03-28
571,18,Mali,0,17.570692,-3.996166,null,0,1585396800.0,2020-03-28
572,2320,Malaysia,27,2.5,112.5,null,320,1585396800.0,2020-03-28
573,1831,Luxembourg,18,49.8153,6.1296,null,40,1585396800.0,2020-03-28
574,394,Lithuania,7,55.1694,23.8813,null,1,1585396800.0,2020-03-28
575,3,Libya,0,26.3351,17.228331,null,0,1585396800.0,2020-03-28
576,412,Lebanon,8,33.8547,35.8623,null,30,1585396800.0,2020-03-28
577,305,Latvia,0,56.8796,24.6032,null,1,1585396800.0,2020-03-28
578,235,Kuwait,0,29.5,47.75,null,64,1585396800.0,2020-03-28
579,91,Kosovo,1,42.602636,20.902977,null,1,1585396800.0,2020-03-28
580,9478,"Korea, South",144,36.0,128.0,null,4811,1585396800.0,2020-03-28
581,38,Kenya,1,-236.0,37.9062,null,1,1585396800.0,2020-03-28
582,228,Kazakhstan,1,48196.0,66.9237,null,16,1585396800.0,2020-03-28
583,246,Jordan,1,31.24,36.51,null,18,1585396800.0,2020-03-28
584,1693,Japan,52,36.0,138.0,null,404,1585396800.0,2020-03-28
585,30,Jamaica,1,18.1096,-77.2975,null,2,1585396800.0,2020-03-28
586,92472,Italy,10023,43.0,12.0,null,12384,1585396800.0,2020-03-28
587,3619,Israel,12,31.0,35.0,null,89,1585396800.0,2020-03-28
588,2415,Ireland,36,53.1424,-7.6921,null,5,1585396800.0,2020-03-28
589,506,Iraq,42,33.0,44.0,null,131,1585396800.0,2020-03-28
590,35408,Iran,2517,32.0,53.0,null,11679,1585396800.0,2020-03-28
591,1155,Indonesia,102,-0.7893,113.9213,null,59,1585396800.0,2020-03-28
592,987,India,24,21.0,78.0,null,84,1585396800.0,2020-03-28
593,963,Iceland,2,64.9631,-19208.0,null,114,1585396800.0,2020-03-28
594,343,Hungary,11,47.1625,19.5033,null,34,1585396800.0,2020-03-28
595,95,Honduras,1,15.2,-86.2419,null,3,1585396800.0,2020-03-28
596,1061,Greece,32,39742.0,21.8243,null,52,1585396800.0,2020-03-28
597,141,Ghana,5,7.9465,-1232.0,null,2,1585396800.0,2020-03-28
598,57695,Germany,433,51.0,9.0,null,8481,1585396800.0,2020-03-28
599,90,Georgia,0,42.3154,43.3569,null,14,1585396800.0,2020-03-28
0,37575,France,2314,46.2276,2.2137,null,5700,1585396800.0,2020-03-28
1,1167,Finland,9,64.0,26.0,null,10,1585396800.0,2020-03-28
2,16,Ethiopia,0,9.145,40.4897,null,1,1585396800.0,2020-03-28
3,645,Estonia,1,58.5953,25136.0,null,20,1585396800.0,2020-03-28
4,19,El Salvador,0,13.7942,-88.8965,null,0,1585396800.0,2020-03-28
5,576,Egypt,36,26.0,30.0,null,121,1585396800.0,2020-03-28
6,1823,Ecuador,48,-1.8312,-78.1834,null,3,1585396800.0,2020-03-28
7,719,Dominican Republic,28,18.7357,-70.1627,null,3,1585396800.0,2020-03-28
8,14,Djibouti,0,11.8251,42.5903,null,0,1585396800.0,2020-03-28
9,2201,Denmark,65,56.2639,9.5018,null,1,1585396800.0,2020-03-28
10,2631,Czechia,11,49.8175,15.473,null,11,1585396800.0,2020-03-28
11,179,Cyprus,5,35.1264,33.4299,null,15,1585396800.0,2020-03-28
12,119,Cuba,3,22.0,-80.0,null,4,1585396800.0,2020-03-28
13,657,Croatia,5,45.1,15.2,null,45,1585396800.0,2020-03-28
14,295,Costa Rica,2,9.7489,-83.7534,null,3,1585396800.0,2020-03-28
15,608,Colombia,6,4.5709,-74.2973,null,10,1585396800.0,2020-03-28
16,1251,China,1,29.1832,120934.0,Zhejiang,1225,1585396800.0,2020-03-28
17,94,China,1,44935.0,113.9448,Inner Mongolia,74,1585396800.0,2020-03-28
18,136,China,2,37.8099,101583.0,Gansu,125,1585396800.0,2020-03-28
19,337,China,1,26789.0,117.9874,Fujian,295,1585396800.0,2020-03-28
20,1909,Chile,6,-35.6751,-71.543,null,61,1585396800.0,2020-03-28
21,134,Canada,0,52.9399,-106.4509,Saskatchewan,null,1585396800.0,2020-03-28
22,2498,Canada,22,52.9399,-73.5491,Quebec,null,1585396800.0,2020-03-28
23,1144,Canada,18,51.2538,-85.3232,Ontario,null,1585396800.0,2020-03-28
24,110,Canada,0,44.682,-63.7443,Nova Scotia,null,1585396800.0,2020-03-28
25,120,Canada,0,53.1355,-57.6604,Newfoundland and Labrador,null,1585396800.0,2020-03-28
26,51,Canada,0,46.5653,-66.4619,New Brunswick,null,1585396800.0,2020-03-28
27,64,Canada,1,53.7609,-98.8139,Manitoba,null,1585396800.0,2020-03-28
28,99,Cambodia,0,11.55,104.9167,null,13,1585396800.0,2020-03-28
29,207,Burkina Faso,11,12.2383,-1.5616,null,21,1585396800.0,2020-03-28
30,331,Bulgaria,7,42.7339,25.4858,null,11,1585396800.0,2020-03-28
31,120,Brunei,1,4.5353,114.7277,null,25,1585396800.0,2020-03-28
32,3904,Brazil,111,-14.235,-51.9253,null,6,1585396800.0,2020-03-28
33,258,Bosnia and Herzegovina,5,43.9159,17.6791,null,5,1585396800.0,2020-03-28
34,74,Bolivia,0,-16.2902,-63.5887,null,0,1585396800.0,2020-03-28
35,9134,Belgium,353,50.8333,4.0,null,1063,1585396800.0,2020-03-28
36,26,Barbados,0,13.1939,-59.5432,null,0,1585396800.0,2020-03-28
37,476,Bahrain,4,26275.0,50.55,null,265,1585396800.0,2020-03-28
38,182,Azerbaijan,4,40.1431,47.5769,null,15,1585396800.0,2020-03-28
39,8271,Austria,68,47.5162,14.5501,null,225,1585396800.0,2020-03-28
40,625,Australia,1,-28167.0,153.4,Queensland,8,1585396800.0,2020-03-28
41,71,Australia,0,-35.4735,149124.0,Australian Capital Territory,2,1585396800.0,2020-03-28
42,407,Armenia,1,40691.0,45382.0,null,30,1585396800.0,2020-03-28
43,690,Argentina,18,-38.4161,-63.6167,null,72,1585396800.0,2020-03-28
44,5,Angola,0,-11.2027,17.8739,null,0,1585396800.0,2020-03-28
45,308,Andorra,3,42.5063,1.5218,null,1,1585396800.0,2020-03-28
46,454,Algeria,29,28339.0,1.6596,null,31,1585396800.0,2020-03-28
47,197,Albania,10,41.1533,20.1683,null,31,1585396800.0,2020-03-28
48,5,Syria,0,34.802075,38.996815,null,0,1585396800.0,2020-03-28
49,3,Saint Lucia,0,13.9094,-60.9789,null,1,1585396800.0,2020-03-28
50,10,Niger,1,17.6078,8817.0,null,0,1585396800.0,2020-03-28
51,3,Netherlands,0,18425.0,-63548.0,Sint Maarten,0,1585396800.0,2020-03-28
52,8,Namibia,0,-22.9576,18.4904,null,2,1585396800.0,2020-03-28
53,42,Monaco,0,43.7333,7.4167,null,1,1585396800.0,2020-03-28
54,16,Maldives,0,3.2028,73.2207,null,9,1585396800.0,2020-03-28
55,26,Madagascar,0,-18.7669,46.8691,null,0,1585396800.0,2020-03-28
56,58,Kyrgyzstan,0,41.2044,74.7661,null,0,1585396800.0,2020-03-28
57,8,Haiti,0,18.9712,-72.2852,null,0,1585396800.0,2020-03-28
58,8,Guinea,0,9.9456,-9.6966,null,0,1585396800.0,2020-03-28
59,7,Grenada,0,12.1165,-61.679,null,0,1585396800.0,2020-03-28
60,3,Gambia,1,13.4432,-15.3101,null,0,1585396800.0,2020-03-28
61,6,Eritrea,0,15.1794,39.7823,null,0,1585396800.0,2020-03-28
62,712,Diamond Princess,10,0.0,0.0,null,597,1585396800.0,2020-03-28
63,101,Cote d'Ivoire,0,7.54,-5.5471,null,3,1585396800.0,2020-03-28
64,4,Congo (Brazzaville),0,-4383.0,21.7587,null,0,1585396800.0,2020-03-28
65,578,China,6,30572.0,107.874,Chongqing,570,1585396800.0,2020-03-28
66,542,Canada,2,53.9333,-116.5765,Alberta,null,1585396800.0,2020-03-28
67,91,Cameroon,2,3.848,11.5021,null,2,1585396800.0,2020-03-28
68,5,Cabo Verde,1,16.5388,-23418.0,null,0,1585396800.0,2020-03-28
69,8,Burma,0,21.9162,95.956,null,0,1585396800.0,2020-03-28
70,3,Bhutan,0,27.5142,90.4336,null,0,1585396800.0,2020-03-28
71,10,Bahamas,0,25343.0,-77.3963,null,1,1585396800.0,2020-03-28
72,110,Afghanistan,4,33.0,65.0,null,2,1585396800.0,2020-03-28
73,5,United Kingdom,0,16.7425,-62.1874,Montserrat,0,1585396800.0,2020-03-28
74,32,United Kingdom,0,54.2361,-4.5481,Isle of Man,0,1585396800.0,2020-03-28
75,56,United Kingdom,0,36.1408,-5.3536,Gibraltar,14,1585396800.0,2020-03-28
76,97,United Kingdom,1,49.3723,-2.3644,Channel Islands,0,1585396800.0,2020-03-28
77,8,United Kingdom,1,19.3133,-81.2546,Cayman Islands,0,1585396800.0,2020-03-28
78,17,United Kingdom,0,32.3078,-64.7505,Bermuda,2,1585396800.0,2020-03-28
79,2,United Kingdom,0,18.2206,-63.0686,Anguilla,0,1585396800.0,2020-03-28
80,3,Netherlands,0,18.0425,-63.0548,Sint Maarten,0,1585396800.0,2020-03-28
81,8,Netherlands,1,12.1696,-68.99,Curacao,2,1585396800.0,2020-03-28
82,46,Netherlands,0,12.5186,-70.0358,Aruba,1,1585396800.0,2020-03-28
83,11,France,0,18.0708,-63.0501,St Martin,0,1585396800.0,2020-03-28
84,5,France,0,17.9,-62.8333,Saint Barthelemy,0,1585396800.0,2020-03-28
85,15,France,0,-20.9043,165.618,New Caledonia,0,1585396800.0,2020-03-28
86,93,France,1,14.6415,-61.0242,Martinique,0,1585396800.0,2020-03-28
87,102,France,2,16.25,-61.5833,Guadeloupe,17,1585396800.0,2020-03-28
88,30,France,0,-17.6797,149.4068,French Polynesia,0,1585396800.0,2020-03-28
89,28,France,0,3.9339,-53.1258,French Guiana,6,1585396800.0,2020-03-28
90,10,Denmark,0,71.7069,-42.6043,Greenland,2,1585396800.0,2020-03-28
91,155,Denmark,0,61.8926,-6.9118,Faroe Islands,54,1585396800.0,2020-03-28
92,1251,China,1,29.1832,120.0934,Zhejiang,1225,1585396800.0,2020-03-28
93,180,China,2,24.974,101.487,Yunnan,172,1585396800.0,2020-03-28
94,76,China,3,41.1129,85.2401,Xinjiang,73,1585396800.0,2020-03-28
95,1,China,0,31.6927,88.0924,Tibet,1,1585396800.0,2020-03-28
96,161,China,3,39.3054,117.323,Tianjin,133,1585396800.0,2020-03-28
97,548,China,3,30.6171,102.7103,Sichuan,536,1585396800.0,2020-03-28
